seurat_clusters	Sample	.n	.frac
c5	CT4	342	0.144121365360303
c5	CT6	147	0.039622641509434
c5	NC1	106	0.0381844380403458
c5	NC2	416	0.128236744759556
c5	NC3	115	0.0481171548117155
c5	NC4	286	0.0875688916105328
c5	NC6	204	0.0543420351624933
c6	C1	50	0.0157927984838913
c6	C2	63	0.0163297045101089
c6	C3	218	0.0541211519364449
c6	C4	203	0.0647115078100096
c6	C5	73	0.0185467479674797
c6	C6	164	0.0565907522429262
c6	CT1	379	0.107426303854875
c6	CT2	214	0.0841194968553459
c6	CT3	364	0.106339468302658
c6	CT4	127	0.0535187526337969
c6	CT6	319	0.0859838274932615
c6	NC1	276	0.0994236311239193
c6	NC2	532	0.163995067817509
c6	NC3	279	0.11673640167364
c6	NC4	193	0.0590936925903246
c6	NC6	392	0.104421949920085
c7	C1	220	0.0694883133291219
c7	C2	99	0.0256609642301711
c7	C3	418	0.10377358490566
c7	C4	192	0.0612049729040485
c7	C5	172	0.0436991869918699
c7	C6	157	0.0541752933057281
c7	CT1	281	0.0796485260770975
c7	CT2	381	0.149764150943396
c7	CT3	339	0.0990359333917616
c7	CT4	138	0.0581542351453856
c7	CT6	197	0.053099730458221
c7	NC1	535	0.192723342939481
c7	NC2	137	0.0422318125770654
c7	NC3	62	0.0259414225941423
c7	NC4	52	0.0159216166564605
c7	NC6	160	0.0426212040490144
c8	C1	177	0.0559065066329754
c8	C2	411	0.106531881804044
c8	C3	222	0.0551142005958292
c8	C4	368	0.117309531399426
c8	C5	332	0.084349593495935
c8	C6	154	0.0531400966183575
c8	CT1	250	0.0708616780045351
c8	CT2	253	0.0994496855345912
c8	CT3	156	0.0455740578439965
c8	CT4	271	0.114201432785504
c8	CT6	120	0.032345013477089
c8	NC1	257	0.0925792507204611
c8	NC2	136	0.0419235511713933
c8	NC3	165	0.0690376569037657
c8	NC4	97	0.0296999387630129
c8	NC6	152	0.0404901438465637
c9	C1	112	0.0353758686039166
c9	C2	73	0.018921721099015
c9	C3	107	0.0265640516385303
c9	C4	123	0.039209435766656
c9	C5	98	0.0248983739837398
c9	C6	145	0.0500345065562457
c9	CT1	526	0.149092970521542
c9	CT2	223	0.0876572327044025
c9	CT3	145	0.0423605024832019
c9	CT4	173	0.0729034976822587
c9	CT6	261	0.0703504043126685
c9	NC1	333	0.119956772334294
c9	NC2	202	0.062268803945746
c9	NC3	171	0.0715481171548117
c9	NC4	83	0.0254133496631966
c9	NC6	167	0.0444858817261588
c10	C1	325	0.102653190145294
c10	C2	627	0.162519440124417
c10	C3	505	0.125372393247269
c10	C4	325	0.103602167676124
c10	C5	261	0.0663109756097561
c10	C6	235	0.0810904071773637
c10	CT1	30	0.00850340136054422
c10	CT2	40	0.0157232704402516
c10	CT3	18	0.00525854513584575
c10	CT4	11	0.00463548251158871
c10	CT6	6	0.00161725067385445
c10	NC1	46	0.0165706051873199
c10	NC2	44	0.0135635018495684
c10	NC3	70	0.0292887029288703
c10	NC4	16	0.00489895897121862
c10	NC6	68	0.0181140117208311
c11	C1	273	0.0862286797220467
c11	C2	619	0.160445826853292
c11	C3	170	0.0422045680238332
c11	C4	508	0.161938157475295
c11	C5	312	0.0792682926829268
c11	C6	169	0.0583160800552105
c11	CT1	22	0.00623582766439909
c11	CT2	3	0.00117924528301887
c11	CT3	8	0.002337131171487
c11	CT4	19	0.00800674252001686
c11	CT6	1	0.000269541778975741
c11	NC1	19	0.00684438040345821
c11	NC2	31	0.00955610357583231
c11	NC3	22	0.00920502092050209
c11	NC4	20	0.00612369871402327
c11	NC6	34	0.00905700586041556
c12	C1	27	0.00852811118130133
c12	C2	11	0.00285121824779679
c12	C3	1073	0.266385302879841
c12	C4	17	0.00541919030921262
c12	C5	27	0.00685975609756098
c12	C6	5	0.00172532781228433
c12	CT1	1	0.000283446712018141
c12	CT3	1	0.000292141396435875
c12	NC6	2	0.00053276505061268
c13	C1	33	0.0104232469993683
c13	C2	61	0.0158113011923276
c13	C3	48	0.0119165839126117
c13	C4	111	0.035384124960153
c13	C5	44	0.0111788617886179
c13	C6	63	0.0217391304347826
c13	CT1	25	0.00708616780045352
c13	CT2	10	0.00393081761006289
c13	CT3	17	0.00496640373940987
c13	CT4	37	0.0155920775389802
c13	CT6	18	0.00485175202156334
c13	NC1	59	0.0212536023054755
c13	NC2	52	0.0160295930949445
c13	NC3	10	0.00418410041841004
c13	NC4	41	0.0125535823637477
c13	NC6	42	0.0111880660628663
c14	C1	9	0.00284270372710044
c14	C2	25	0.00648004147226542
c14	C3	12	0.00297914597815293
c14	C4	10	0.00318775900541919
c14	C5	50	0.0127032520325203
c14	C6	34	0.0117322291235335
c14	CT1	52	0.0147392290249433
c14	CT2	66	0.0259433962264151
c14	CT3	26	0.00759567630733275
c14	CT4	24	0.0101137800252845
c14	CT6	29	0.0078167115902965
c14	NC1	3	0.0010806916426513
c14	NC2	18	0.00554870530209618
c14	NC3	33	0.0138075313807531
c14	NC4	21	0.00642988364972443
c14	NC6	87	0.0231752797016516
c15	C1	1	0.000315855969677827
c15	C2	2	0.000518403317781234
c15	C3	2	0.000496524329692155
c15	C4	1	0.000318775900541919
c15	C5	10	0.00254065040650406
c15	C6	25	0.00862663906142167
c15	CT1	9	0.00255102040816327
c15	CT2	36	0.0141509433962264
c15	CT3	1	0.000292141396435875
c15	CT4	5	0.00210703750526759
c15	CT6	7	0.00188679245283019
c15	NC2	13	0.00400739827373613
c15	NC3	38	0.0158995815899582
c15	NC4	35	0.0107164727495407
c15	NC6	47	0.012519978689398
c16	C1	5	0.00157927984838913
c16	C2	5	0.00129600829445308
c16	C3	9	0.0022343594836147
c16	C4	8	0.00255020720433535
c16	C5	56	0.0142276422764228
c16	C6	8	0.00276052449965493
c16	CT1	10	0.00283446712018141
c16	CT2	17	0.00668238993710692
c16	CT3	9	0.00262927256792287
c16	CT4	16	0.0067425200168563
c16	CT6	15	0.00404312668463612
c16	NC1	4	0.00144092219020173
c16	NC2	19	0.00585696670776819
c16	NC3	16	0.00669456066945607
c16	NC4	22	0.0067360685854256
c16	NC6	11	0.00293020777836974
c17	C1	18	0.00568540745420088
c17	C2	12	0.0031104199066874
c17	C3	22	0.0054617676266137
c17	C4	7	0.00223143130379343
c17	C5	30	0.00762195121951219
c17	C6	5	0.00172532781228433
c17	CT1	12	0.00340136054421769
c17	CT2	8	0.00314465408805031
c17	CT3	1	0.000292141396435875
c17	CT4	3	0.00126422250316056
c17	CT6	4	0.00107816711590297
c17	NC1	2	0.000720461095100865
c17	NC2	4	0.00123304562268804
c17	NC3	7	0.00292887029288703
c17	NC4	2	0.000612369871402327
c17	NC6	6	0.00159829515183804
c18	C2	1	0.000259201658890617
c18	C3	4	0.00099304865938431
c18	C4	3	0.000956327701625757
c18	C5	1	0.000254065040650407
c18	CT1	8	0.00226757369614512
c18	CT2	4	0.00157232704402516
c18	CT3	5	0.00146070698217937
c18	CT4	1	0.000421407501053519
c18	CT6	2	0.000539083557951483
c18	NC1	3	0.0010806916426513
c18	NC2	3	0.00092478421701603
c18	NC3	2	0.000836820083682008
c18	NC4	10	0.00306184935701163
c19	C3	7	0.00173783515392254
c19	C4	1	0.000318775900541919
c19	C6	4	0.00138026224982747
c19	CT1	4	0.00113378684807256
c19	CT2	3	0.00117924528301887
c19	CT3	1	0.000292141396435875
c19	CT4	5	0.00210703750526759
c19	CT6	4	0.00107816711590297
c19	NC1	10	0.00360230547550432
c19	NC2	2	0.00061652281134402
c19	NC3	2	0.000836820083682008
c19	NC6	2	0.00053276505061268
